Annotation,Gene length,GENES,UNIPROTKB,WP,non_diazotroph_hits,diazotroph_hits,unicellular_diazotroph_hits,filamentous_diazotroph_hits,avg_group_pident,Protein_names,Croco_%ID_x,Croco_%ID_y,Croco_%ID,FOX probability,Prob_per_len
all3131,709,all3131,Q8YSF7,WP_010997282,,,,,,All3131 protein,,,,0.16142161975,0.00022767506311706628
all3722,1312,all3722,Q8YQU4,WP_010997865,,,,,,tRNA (guanine(46)-N(7))-methyltransferase (EC 2.1.1.33),,,,0.16650711525,0.0001269109110137195
all5009,901,all5009,Q8YMC5,WP_010999135,,,,,,All5009 protein,,,,0.177103934,0.0001965637447280799
all1757,1003,all1757,Q8YW59,WP_010995925,0.0,5.0,0.0,5.0,88.39124999999999,Cell division protein FtsX,0.0,0.0,0.0,0.15264059225,0.00015218404012961117
alr1903,4744,alr1903,Q8YVS1,WP_010996067,,,,,,Alr1903 protein,,,,0.15439943825000002,3.254625595489039e-05
alr3302,808,alr3302,Q8YRZ0,WP_010997453,,,,,,Alr3302 protein,,,,0.20018182875,0.0002477497880569307
alr1909,1348,alr1909,Q8YVR5,WP_010996073,,,,,,Alr1909 protein,,,,0.14449991325,0.00010719578134272997
asl4362,349,asl4362,Q8YP38,WP_010998499,,,,,,Asl4362 protein,,,,0.200291167,0.0005739001919770774
alr4271,847,alr4271,Q8YPC7,WP_010998409,,,,,,Alr4271 protein,,,,0.14247969575,0.00016821687809917354
all0562,2320,all0562,Q8YZB7,WP_010994738,,,,,,All0562 protein,,,,0.11212827125,4.8331151400862064e-05
alr3692,955,alr3692,Q8YQW9,WP_010997835,,,,,,Alr3692 protein,,,,0.165121697,0.00017290230052356023
all5264,763,all5264,Q8YLN4,WP_010999388,,,,,,All5264 protein,,,,0.19014296275,0.00024920440727391874
alr2280,1366,alr2280,Q8YUQ5,WP_010996437,,,,,,Two-component response regulator,,,,0.13240778675,9.693102983162519e-05
all0293,4096,all0293,Q8Z010,WP_010994470,,,,,,All0293 protein,,,,0.121910512,2.976330859375e-05
asl2400,313,asl2400,Q8YUF0,WP_010996556,,,,,,Asl2400 protein,,,,0.16146246,0.0005158545047923322
alr0728,778,alr0728,Q8YYW4,WP_010994903,,,,,,Alr0728 protein,,,,0.1166283105,0.00014990785411311055
all5210,4777,all5210,Q8YLT6,WP_010999334,,,,,,histidine kinase (EC 2.7.13.3),,,,0.199505237,4.176370881306259e-05
all1473,628,all1473,Q8YWX1,WP_010995643,,,,,,All1473 protein,,,,0.17650330775,0.00028105622253184713
all4113,685,all4113,Q8YPS8,WP_010998252,,,,,,All4113 protein,,,,0.19034518475,0.0002778761821167883
all3695,1267,all3695,Q8YQW6,WP_010997838,,,,,,N-acyl-D-glucosamine 2-epimerase,,,,0.1599108,0.0001262121546961326
alr3406,1492,alr3406,Q8YRN8,WP_010997556,,,,,,Alr3406 protein,,,,0.129055071,8.649803686327077e-05
alr2867,1318,alr2867,Q8YT59,WP_010997018,,,,,,Alr2867 protein,,,,0.140361576,0.00010649588467374809
all0995,577,all0995,Q8YY57,WP_010995169,,,,,,All0995 protein,,,,0.13908180825,0.0002410429952339688
alr5203,1144,alr5203,Q8YLU3,WP_010999327,,,,,,Alr5203 protein,,,,0.21023341125000003,0.00018377046437937066
asr3002,328,asr3002,Q8YST2,WP_010997153,,,,,,Asr3002 protein,,,,0.11750092575,0.00035823452972560976
alr4587,742,alr4587,Q8YNH8,WP_010998719,0.0,9.0,0.0,9.0,86.6665,Alr4587 protein,0.0,0.0,0.0,0.18427697875,0.0002483517233827493
all4832,1390,all4832,Q8YMU5,WP_010998960,,,,,,All4832 protein,,,,0.184731807,0.00013290058057553958
all3291,643,all3291,Q8YS01,WP_010997442,,,,,,All3291 protein,,,,0.1481160345,0.00023035153110419906
all4126,1345,all4126,Q8YPR6,WP_010998265,,,,,,Dolichol-phosphate mannosyltransferase,,,,0.177482701,0.00013195739851301115
alr2305,883,alr2305,Q8YUN4,WP_010996461,,,,,,Alr2305 protein,,,,0.133520028,0.00015121180973952437
alr1583,1105,alr1583,Q8YWM2,WP_010995752,,,,,,Alr1583 protein,,,,0.12829693475,0.00011610582330316742
alr2373,988,alr2373,Q8YUH3,WP_010996529,0.0,5.0,0.0,5.0,91.46675,Transport permease protein,0.0,0.0,0.0,0.14962432375,0.00015144162322874494
alr5233,508,alr5233,Q8YLR3,WP_010999357,,,,,,Alr5233 protein,,,,0.21497729875,0.0004231836589566929
alr3402,454,alr3402,Q8YRP2,WP_011320146,0.0,5.0,0.0,5.0,94.1275,Nucleoside diphosphate kinase (NDK) (NDP kinase) (EC 2.7.4.6) (Nucleoside-2-P kinase),0.0,0.0,0.0,0.1573224415,0.0003465252015418502
alr2741,649,alr2741,Q8YTH6,WP_010996894,,,,,,Alr2741 protein,,,,0.14637219,0.00022553496147919877
all1988,883,all1988,Q8YVJ0,WP_010996149,,,,,,All1988 protein,,,,0.137523839,0.0001557461370328426
asr4154,286,asr4154,Q8YPN9,WP_010998293,,,,,,Asr4154 protein,,,,0.03631739925,0.00012698391346153845
all2396,1465,all2396,Q8YUF4,WP_010996552,,,,,,All2396 protein,,,,0.133379599,9.104409488054606e-05
all1265,502,all1265,Q8YXE8,WP_010995437,,,,,,All1265 protein,,,,0.11995378325,0.0002389517594621514
alr3231,418,alr3231,Q8YS60,WP_010997382,,,,,,Alr3231 protein,,,,0.13898603175000002,0.0003325024683014354
all3435,781,all3435,Q8YRL1,WP_010997585,,,,,,All3435 protein,,,,0.122699686,0.0001571058719590269
all5017,811,all5017,Q8YMB7,WP_010999143,,,,,,All5017 protein,,,,0.17577282875,0.00021673591707768188
alr1538,1018,alr1538,Q8YWR6,WP_010995707,,,,,,Alr1538 protein,,,,0.1230113025,0.00012083625
asr5146,355,asr5146,Q8YLZ6,WP_010999272,,,,,,Asr5146 protein,,,,0.24171942575,0.0006808997908450704
all5130,652,all5130,Q8YM11,WP_010999256,,,,,,All5130 protein,,,,0.23049861675,0.00035352548581288345
all0218,820,all0218,Q8Z080,WP_010994395,2.0,5.0,0.0,5.0,92.741,Pyridoxine 5'-phosphate synthase (PNP synthase) (EC 2.6.99.2),0.0,0.0,0.0,0.063841101,7.78550012195122e-05
all3903,478,all3903,Q8YQD0,WP_010998044,,,,,,Transcriptional regulator,,,,0.20475779675,0.00042836359152719666
all3909,1153,all3909,Q8YQC4,WP_010998050,0.0,5.0,0.0,5.0,93.3415,Uroporphyrinogen decarboxylase (UPD) (URO-D) (EC 4.1.1.37),0.0,0.0,0.0,0.05040072100000001,4.371268083261059e-05
asr5145,358,asr5145,Q8YLZ7,WP_010999271,,,,,,Asr5145 protein,,,,0.2203623315,0.0006155372388268156
alr3670,1807,alr3670,Q8YQZ0,WP_010997814,,,,,,Urease subunit alpha (EC 3.5.1.5) (Urea amidohydrolase subunit alpha),,,,0.18156544325,0.00010047893926397344
alr4990,637,alr4990,Q8YME4,WP_010999116,,,,,,Methylated-DNA--protein-cysteine methyltransferase (EC 2.1.1.63) (6-O-methylguanine-DNA methyltransferase) (MGMT) (O-6-methylguanine-DNA-alkyltransferase),,,,0.27738576675,0.00043545646271585557
asr1452,304,asr1452,Q8YWY4,WP_010995624,,,,,,Asr1452 protein,,,,0.12916890925000002,0.0004248977277960527
all3021,619,all3021,Q8YSR3,WP_010997172,,,,,,All3021 protein,,,,0.11741683375,0.00018968793820678514
alr3749,1501,alr3749,Q8YQS0,WP_010997890,,,,,,Alr3749 protein,,,,0.164939533,0.00010988643104596936
asl5277,397,asl5277,Q8YLM1,WP_010999401,,,,,,HicA,,,,0.094396514,0.0002377745944584383
asr5142,343,asr5142,Q8YM00,WP_010999268,,,,,,Asr5142 protein,,,,0.22056042974999998,0.0006430333228862973
asl2028,289,asl2028,Q8YVF0,WP_010996189,,,,,,Asl2028 protein,,,,0.188931886,0.0006537435501730104
all5116,1867,all5116,Q8YM25,WP_010999242,,,,,,All5116 protein,,,,0.200641544,0.0001074673508302089
alr4880,1432,alr4880,Q8YMQ3,WP_010999006,,,,,,histidine kinase (EC 2.7.13.3),,,,0.18576642625,0.00012972515799581006
all5077,859,all5077,Q8YM63,WP_010999203,,,,,,All5077 protein,,,,0.09407900525,0.000109521542782305
asl3973,322,asl3973,Q8YQ62,WP_010998114,,,,,,Asl3973 protein,,,,0.173471508,0.0005387313913043478
all2801,988,all2801,Q8YTC1,WP_010996952,,,,,,All2801 protein,,,,0.14891461,0.0001507232894736842
alr3448,1057,alr3448,Q8YRJ8,WP_010997598,,,,,,Alr3448 protein,,,,0.15836432425000002,0.00014982433703878906
alr5162,1132,alr5162,Q8YLY4,WP_010999286,,,,,,Alr5162 protein,,,,0.19223644075,0.00016982017734098938
alr1690,1375,alr1690,Q8YWC3,WP_010995859,,,,,,Cell wall-binding protein,,,,0.08950340775000001,6.509338745454547e-05
asr3042,304,asr3042,Q8YSP2,WP_010997193,0.0,9.0,0.0,9.0,89.55225,CAB/ELIP/HLIP superfamily of proteins,0.0,0.0,0.0,0.23731148274999997,0.0007806298774671052
asl1720,379,asl1720,Q8YW95,WP_010995889,,,,,,Asl1720 protein,,,,0.11302049225,0.00029820710356200526
asl4263,190,asl4263,P61048,WP_010998401,,,,,,Cytochrome b6-f complex subunit 8 (Cytochrome b6-f complex subunit PetN) (Cytochrome b6-f complex subunit VIII),,,,0.11703302725,0.0006159633013157895
all2913,886,all2913,Q8YT14,WP_010997064,,,,,,All2913 protein,,,,0.1085142155,0.00012247654119638827
all2656,1345,all2656,Q8YTQ7,WP_010996812,,,,,,Serine-type D-Ala-D-Ala carboxypeptidase,,,,0.135281399,0.0001005809657992565
alr2045,862,alr2045,Q8YVD3,WP_010996206,,,,,,Alr2045 protein,,,,0.15979758875,0.00018538003335266822
alr3874,814,alr3874,Q8YQF7,WP_010998015,,,,,,Alr3874 protein,,,,0.16334519925,0.00020066977794840293
all2792,1294,all2792,Q8YTD0,WP_010996943,,,,,,All2792 protein,,,,0.14532001425000002,0.00011230294764296755
all5172,475,all5172,Q8YLX4,WP_010999296,,,,,,Two-component response regulator,,,,0.218634475,0.00046028310526315786
alr2510,1051,alr2510,Q8YU46,WP_010996666,,,,,,Alr2510 protein,,,,0.144757841,0.00013773343577545196
alr3265,1336,alr3265,Q8YS26,WP_010997416,3.0,10.0,5.0,5.0,94.734,"Glutamate-1-semialdehyde 2,1-aminomutase (GSA) (EC 5.4.3.8) (Glutamate-1-semialdehyde aminotransferase) (GSA-AT)",84.065,84.065,84.065,0.12818694825000002,9.594831455838324e-05
all5171,538,all5171,Q8YLX5,WP_010999295,,,,,,All5171 protein,,,,0.21969791825,0.0004083604428438662
all0982,1474,all0982,Q8YY69,WP_010995156,2.0,10.0,5.0,5.0,97.4765,Phosphomethylpyrimidine synthase (EC 4.1.99.17) (Hydroxymethylpyrimidine phosphate synthase) (HMP-P synthase) (HMP-phosphate synthase) (HMPP synthase) (Thiamine biosynthesis protein ThiC),92.375,92.375,92.375,0.08439576325,5.725628443012212e-05
alr1216,550,alr1216,Q8YXJ7,WP_044522799,,,,,,Photosystem II extrinsic protein U (PSII-U) (PsbU) (Photosystem II 12 kDa extrinsic protein) (PS II complex 12 kDa extrinsic protein),,,,0.023241767,4.225775818181818e-05
all2685,490,all2685,Q8YTN0,WP_010996840,,,,,,All2685 protein,,,,0.139375104,0.000284438987755102
all1006,820,all1006,Q8YY46,WP_010995180,,,,,,All1006 protein,,,,0.150806042,0.00018390980731707317
alr3789,2401,alr3789,Q8YQN1,WP_010997930,,,,,,Alr3789 protein,,,,0.20138282825000003,8.387456403581842e-05
alr1180,1369,alr1180,Q8YXN2,WP_010995353,,,,,,Alr1180 protein,,,,0.11360484075000002,8.298381355003654e-05
all4355,724,all4355,Q8YP45,WP_010998492,,,,,,All4355 protein,,,,0.152605217,0.00021078068646408838
alr0585,1075,alr0585,Q8YZ94,WP_010994761,,,,,,Alr0585 protein,,,,0.102906969,9.572741302325581e-05
asl3609,367,asl3609,Q8YR41,WP_010997758,,,,,,Asl3609 protein,,,,0.19998794699999997,0.0005449262861035422
alr4586,2167,alr4586,Q8YNH9,WP_010998718,,,,,,histidine kinase (EC 2.7.13.3),,,,0.18318758675,8.453511155976004e-05
all1703,1774,all1703,Q8YWB2,WP_010995872,,,,,,Two-component response regulator,,,,0.13288079149999998,7.490461753100337e-05
all1417,1504,all1417,Q8YX02,WP_010995589,2.0,10.0,5.0,5.0,93.576,3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase),82.189,82.189,82.189,0.10396774175000001,6.91274878656915e-05
alr2376,505,alr2376,Q8YUH0,WP_010996532,,,,,,Alr2376 protein,,,,0.14425518125,0.00028565382425742574
alr2862,649,alr2862,Q8YT64,WP_010997013,,,,,,Alr2862 protein,,,,0.18793816874999997,0.0002895811536979969
all0796,1900,all0796,Q8YYQ0,WP_010994970,,,,,,All0796 protein,,,,0.10686603,5.624527894736842e-05
asl5079,397,asl5079,Q8YM61,WP_010999205,0.0,5.0,0.0,5.0,87.46225000000001,Asl5079 protein,0.0,0.0,0.0,0.24027806425000003,0.0006052344187657432
all4508,409,all4508,Q8YNQ4,WP_010998641,0.0,5.0,0.0,5.0,90.99224999999998,All4508 protein,0.0,0.0,0.0,0.1840185365,0.00044992307212713935
alr1712,2662,alr1712,Q8YWA3,WP_010995881,,,,,,Alr1712 protein,,,,0.1629343745,6.120750356874531e-05
asr2607,298,asr2607,Q8YTV6,WP_010996763,,,,,,Asr2607 protein,,,,0.03145345375,0.00010554850251677851
asl3438,307,asl3438,Q8YRK8,WP_010997588,,,,,,Asl3438 protein,,,,0.11614918825000001,0.00037833611807817593
alr1260,892,alr1260,Q8YXF3,WP_010995432,,,,,,Alr1260 protein,,,,0.10288507725,0.00011534201485426008
all1882,802,all1882,Q8YVU2,WP_010996046,,,,,,All1882 protein,,,,0.128324907,0.00016000611845386531
alr5231,790,alr5231,Q8YLR5,WP_010999355,,,,,,Alr5231 protein,,,,0.191688557,0.0002426437430379747
all2772,1336,all2772,Q8YTE5,WP_010996925,,,,,,histidine kinase (EC 2.7.13.3),,,,0.14297364475000002,0.00010701620116017965
alr2485,1801,alr2485,Q8YU69,WP_010996641,0.0,5.0,0.0,5.0,87.081,Glutamine-dependent NAD(+) synthetase (EC 6.3.5.1) (NAD(+) synthase [glutamine-hydrolyzing]),0.0,0.0,0.0,0.13847157475,7.688593822876179e-05
all2643,3409,all2643,Q8YTS0,WP_010996799,,,,,,Microcystin synthetase B,,,,0.15446485775,4.5310899897330595e-05
asr3043,304,asr3043,Q8YSP1,WP_010997194,0.0,9.0,0.0,9.0,89.17925,CAB/ELIP/HLIP superfamily of proteins,0.0,0.0,0.0,0.206376831,0.0006788711546052632
all2059,694,all2059,Q8YVB9,WP_010996220,,,,,,All2059 protein,,,,0.10487683225,0.00015111935482708933
alr4810,418,alr4810,Q8YMW4,WP_010998940,,,,,,Alr4810 protein,,,,0.17386010125,0.0004159332565789474
all4391,895,all4391,Q05069,WP_041456288,1.0,5.0,0.0,5.0,92.248,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI (ENR) (EC 1.3.1.9) (NADH-dependent enoyl-ACP reductase),0.0,0.0,0.0,0.17125840599999997,0.00019135017430167595
all4593,1405,all4593,Q8YNH3,WP_010998724,,,,,,All4593 protein,,,,0.206085175,0.00014667983985765126
all3319,403,all3319,Q8YRX3,WP_010997470,,,,,,All3319 protein,,,,0.17661053925,0.00043823955148883376
asl3929,304,asl3929,Q8YQA4,WP_010998070,,,,,,Asl3929 protein,,,,0.20444951325,0.0006725312935855263
asl3998,349,asl3998,Q8YQ38,WP_010998138,,,,,,Asl3998 protein,,,,0.18276864275,0.0005236923861031518
alr2143,892,alr2143,Q8YV38,WP_010996301,,,,,,Alr2143 protein,,,,0.1268528745,0.00014221174271300449
alr3382,607,alr3382,Q8YRR1,WP_010997533,,,,,,Cyclic pyranopterin monophosphate synthase (EC 4.6.1.17) (Molybdenum cofactor biosynthesis protein C),,,,0.17755406625,0.0002925108175453048
alr4821,1159,alr4821,Q8YMV5,WP_010998949,,,,,,Alr4821 protein,,,,0.19286595875,0.00016640721203623816
asr1277,217,asr1277,Q8YXD6,WP_010995449,0.0,9.0,4.0,5.0,96.7105,Photosystem II reaction center protein I (PSII-I) (PSII 4.4 kDa protein),81.579,81.579,81.579,0.01445056475,6.659246428571429e-05
all1357,1144,all1357,Q8YX58,WP_010995529,,,,,,"Coproporphyrinogen-III oxidase, aerobic 2 (Coprogen oxidase 2) (Coproporphyrinogenase 2) (EC 1.3.3.3)",,,,0.12065014924999999,0.00010546341717657341
all5308,1414,all5308,Q8YLJ0,WP_010999432,,,,,,histidine kinase (EC 2.7.13.3),,,,0.1895545665,0.00013405556329561526
alr4881,1249,alr4881,Q8YMQ2,WP_010999007,,,,,,Alr4881 protein,,,,0.1835931075,0.00014699207966373097
all0350,661,all0350,Q8YZV5,WP_010994526,,,,,,All0350 protein,,,,0.132372361,0.00020026075794251134
all0005,1621,all0005,P12405,WP_010994182,2.0,9.0,4.0,5.0,95.5535,ATP synthase subunit alpha (EC 7.1.2.2) (ATP synthase F1 sector subunit alpha) (F-ATPase subunit alpha),80.08,80.08,80.08,0.066420665,4.097511721159778e-05
alr3485,721,alr3485,Q8YRG3,WP_010997635,,,,,,Alr3485 protein,,,,0.16360886975,0.00022691937552011095
alr1208,649,alr1208,Q8YXK4,WP_010995381,0.0,5.0,0.0,5.0,87.15375,Ribosome-recycling factor (RRF) (Ribosome-releasing factor),0.0,0.0,0.0,0.07540814074999999,0.00011619128004622495
all2290,1378,all2290,Q8YUP5,WP_010996447,,,,,,All2290 protein,,,,0.13094151025,9.502286665457185e-05
all2430,6247,all2430,Q8YUC2,WP_010996586,,,,,,All2430 protein,,,,0.17099493524999998,2.737232835761165e-05
all3029,481,all3029,Q8YSQ5,WP_010997180,,,,,,All3029 protein,,,,0.1957207135,0.0004069037702702703
all2318,895,all2318,Q8YUM2,WP_010996474,,,,,,All2318 protein,,,,0.10661208850000001,0.00011911965195530727
asl3597,361,asl3597,Q8YR53,WP_010997746,,,,,,Asl3597 protein,,,,0.140507191,0.00038921659556786706
alr2678,3721,alr2678,Q8YTN6,WP_010996834,,,,,,Alr2678 protein,,,,0.14511474875000002,3.899885749798442e-05
alr2140,658,alr2140,Q8YV41,WP_010996298,,,,,,Alr2140 protein,,,,0.135731176,0.00020627838297872342
alr0784,415,alr0784,Q8YYR2,WP_010994958,,,,,,Ferredoxin,,,,0.0752627105,0.00018135592891566264
all3616,415,all3616,Q8YR36,WP_010997763,,,,,,All3616 protein,,,,0.19330862075,0.0004658039054216867
asl1933,334,asl1933,Q8YVP1,WP_010996097,,,,,,Asl1933 protein,,,,0.14799246075,0.0004430911998502994
alr4525,421,alr4525,Q8YNN9,WP_010998658,,,,,,Alr4525 protein,,,,0.212160469,0.000503944106888361
all3132,1246,all3132,Q8YSF6,WP_010997283,,,,,,"ABC transport protein, ATP-binding subunit",,,,0.15598907225000003,0.00012519187178972716
asr0923,304,asr0923,Q8YYC7,WP_010995097,,,,,,Asr0923 protein,,,,0.1268301865,0.0004172045608552631
alr2130,469,alr2130,Q8YV51,WP_010996288,,,,,,Alr2130 protein,,,,0.165660415,0.0003532205010660981
asl2779,394,asl2779,Q9WX35,WP_010996930,,,,,,Asl2779 protein,,,,0.17826004299999998,0.00045243665736040603
alr0965,1546,alr0965,Q8YY86,WP_010995139,,,,,,Alr0965 protein,,,,0.114997832,7.43841086675291e-05
alr2590,1093,alr2590,Q8YTX3,WP_010996746,,,,,,Iron(III) dicitrate-binding periplasmic protein,,,,0.14967065925,0.0001369356443275389
asl4353,361,asl4353,Q8YP47,WP_010998490,,,,,,Molybdopterin synthase sulfur carrier subunit,,,,0.2139861135,0.0005927593171745152
all4761,634,all4761,Q8YN12,WP_010998891,,,,,,All4761 protein,,,,0.20517049725,0.0003236127716876972
asr3686,334,asr3686,Q8YQX5,WP_010997829,,,,,,Asr3686 protein,,,,0.14952079875000002,0.00044766706212574856
all1035,541,all1035,Q8YY17,WP_010995209,0.0,5.0,0.0,5.0,91.21125,Transcriptional regulator,0.0,0.0,0.0,0.131065062,0.00024226443992606287
all3650,667,all3650,Q8YR08,WP_010997794,,,,,,All3650 protein,,,,0.04629488025,6.940761656671665e-05
all2995,850,all2995,P58563,WP_010997146,1.0,5.0,0.0,5.0,93.47375,Isoprenyl transferase 1 (EC 2.5.1.-),0.0,0.0,0.0,0.14266787,0.00016784455294117646
alr4114,574,alr4114,Q8YPS7,WP_010998253,,,,,,Alr4114 protein,,,,0.195230106,0.0003401221358885017
alr1946,1468,alr1946,Q8YVM8,WP_010996110,,,,,,Xaa-Pro aminopeptidase (EC 3.4.11.9),,,,0.12721094025000002,8.665595384877385e-05
alr4569,541,alr4569,Q8YNJ6,WP_010998701,,,,,,Alr4569 protein,,,,0.19675487674999997,0.0003636873877079482
alr1147,3487,alr1147,Q8YXR4,WP_010995320,,,,,,Alr1147 protein,,,,0.13647504649999997,3.913824103814166e-05
alr0088,460,alr0088,P0A4K0,WP_010994265,0.0,5.0,0.0,5.0,88.12525,Single-stranded DNA-binding protein 1 (SSB 1),0.0,0.0,0.0,0.05561462925,0.0001209013679347826
alr4882,1129,alr4882,Q8YMQ1,WP_010999008,,,,,,histidine kinase (EC 2.7.13.3),,,,0.187472555,0.00016605186448184235
all4476,547,all4476,Q8YNT5,WP_010998609,,,,,,All4476 protein,,,,0.19598409749999998,0.0003582890265082267
asr3368,328,asr3368,Q8YRS5,WP_010997519,,,,,,Asr3368 protein,,,,0.16590959225000002,0.0005058219275914634
all3745,859,all3745,Q8YQS4,WP_010997886,,,,,,All3745 protein,,,,0.17584036549999998,0.00020470356868451686
alr0942,1003,alr0942,Q8YYA9,WP_010995116,,,,,,Alr0942 protein,,,,0.061545303999999995,6.136122033898305e-05
all2547,451,all2547,Q8YU14,WP_010996703,,,,,,All2547 protein,,,,0.052400724,0.0001161878580931264
alr2049,565,alr2049,Q8YVC9,WP_010996210,,,,,,Two-component response regulator,,,,0.10105204775,0.00017885318185840708
asl2420,367,asl2420,Q8YUD2,WP_010996576,,,,,,Asl2420 protein,,,,0.14191501225,0.0003866894066757493
alr1524,1531,alr1524,P00879,WP_010995693,3.0,10.0,5.0,5.0,96.271,Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39),88.437,88.437,88.437,0.05058777825,3.30423110711953e-05
alr1490,2053,alr1490,Q8YWV4,WP_010995660,,,,,,ABC transporter ATP-binding component,,,,0.1190006505,5.796427204091573e-05
alr1533,1345,alr1533,P58555,WP_010995702,,,,,,Ribulose bisphosphate carboxylase/oxygenase activase (RA) (RuBisCO activase),,,,0.101766456,7.566279256505576e-05
all1368,736,all1368,Q8YX49,WP_010995540,0.0,5.0,0.0,5.0,88.507,Imidazole glycerol phosphate synthase subunit HisH (EC 4.3.2.10) (IGP synthase glutaminase subunit) (EC 3.5.1.2) (IGP synthase subunit HisH) (ImGP synthase subunit HisH) (IGPS subunit HisH),0.0,0.0,0.0,0.073844385,0.00010033204483695652
alr4072,1582,alr4072,Q8YPW8,WP_010998212,,,,,,Alr4072 protein,,,,0.17559503824999997,0.00011099559939949429
alr1794,535,alr1794,Q8YW22,WP_010995962,,,,,,Alr1794 protein,,,,0.1289649625,0.0002410560046728972
all3458,619,all3458,Q8YRI8,WP_010997608,,,,,,All3458 protein,,,,0.14758991100000002,0.00023843281260096933
asr3845,349,asr3845,Q8YQI2,WP_010997986,1.0,8.0,3.0,5.0,92.683,Cytochrome b559 subunit alpha (PSII reaction center subunit V),84.81,84.81,84.81,0.0817387,0.0002342083094555874
alr0627,2824,alr0627,Q8YZ60,WP_010994803,,,,,,Alr0627 protein,,,,0.13736151224999998,4.8640762128186964e-05
alr3533,655,alr3533,Q8YRB5,WP_010997683,,,,,,Alr3533 protein,,,,0.178402938,0.0002723708977099237
all3759,1291,all3759,Q8YQR0,WP_010997900,,,,,,Two-component response regulator,,,,0.158874345,0.00012306300929512006
asr3846,238,asr3846,Q8YQI1,WP_010997987,3.0,10.0,5.0,5.0,93.889,Cytochrome b559 subunit beta (PSII reaction center subunit VI),80.952,80.952,80.952,0.1272008595,0.0005344573928571429
alr1014,442,alr1014,Q8YY38,WP_010995188,,,,,,Alr1014 protein,,,,0.13826399225,0.00031281446210407236
alr2861,1507,alr2861,Q8YT65,WP_010997012,,,,,,Alr2861 protein,,,,0.142867738,9.480274585268745e-05
asl3778,292,asl3778,Q8YQP2,WP_010997919,,,,,,Asl3778 protein,,,,0.20539741225000002,0.0007034157953767124
alr4537,859,alr4537,Q8YNM7,WP_010998670,0.0,5.0,0.0,5.0,89.9805,Alr4537 protein,0.0,0.0,0.0,0.12214073125,0.00014218944266589057
