qseqid,non_diazotroph_hits,diazotroph_hits,unicellular_diazotroph_hits,filamentous_diazotroph_hits,anabaena_sp_pcc7120_pident,anabaena_sp_pcc7120_acc,nostoc_punctiforme_pcc73102_pident,nostoc_punctiforme_pcc73102_acc,anabaena_variabilis_atcc29413_pident,anabaena_variabilis_atcc29413_acc,nostoc_azollae_0708_pident,nostoc_azollae_0708_acc,nostoc_sp_pcc7524_pident,nostoc_sp_pcc7524_acc,crocosphaera_subtropica_atcc51142_pident,crocosphaera_subtropica_atcc51142_acc,cyanothece_sp_atcc51142_pident,cyanothece_sp_atcc51142_acc,crocosphaera_watsonii_wh8501_pident,crocosphaera_watsonii_wh8501_acc,gloeothece_sp_6803_pident,gloeothece_sp_6803_acc,cyanosphaera_ocelotica_wh8902_pident,cyanosphaera_ocelotica_wh8902_acc,arthrospira_platensis_nies39_pident,arthrospira_platensis_nies39_acc,arthrospira_maxima_cs-328_pident,arthrospira_maxima_cs-328_acc,lyngbya_aestuarii_bl0902_pident,lyngbya_aestuarii_bl0902_acc,limnothrix_planctonica_pcm8136_pident,limnothrix_planctonica_pcm8136_acc,trichodesmium_erythraeum_ims101_pident,trichodesmium_erythraeum_ims101_acc,synechocystis_sp_pcc6803_pident,synechocystis_sp_pcc6803_acc,synechococcus_elongatus_pcc7942_pident,synechococcus_elongatus_pcc7942_acc,prochlorococcus_marinus_mediterranei_pident,prochlorococcus_marinus_mediterranei_acc,cyanidioschyzon_merolae_10d_pident,cyanidioschyzon_merolae_10d_acc,gloeobacter_violaceus_pcc7421_pident,gloeobacter_violaceus_pcc7421_acc,avg_group_pident
nostoc_azollae_0708_tr|D7E100|D7E100_NOSA0,3,6,1,5,91.04,anabaena_sp_pcc7120_WP_010998476.1,91.04,nostoc_punctiforme_pcc73102_WP_012410238.1,91.329,anabaena_variabilis_atcc29413_sp|Q3MDM4|EFG_TRIV2,100.0,nostoc_azollae_0708_tr|D7E100|D7E100_NOSA0,90.751,nostoc_sp_pcc7524_tr|K9QX36|K9QX36_NOSS7,0.0,,0.0,,80.667,crocosphaera_watsonii_wh8501_tr|Q4C678|Q4C678_CROWT,0.0,,0.0,,0,,81.098,arthrospira_maxima_cs-328_tr|B5W7Y2|B5W7Y2_LIMMA,80.764,lyngbya_aestuarii_bl0902_tr|K8GFC9|K8GFC9_9CYAN,0,,0,,0,,80.491,synechococcus_elongatus_pcc7942_sp|P74228|EFG2_SYNY3,0.0,,0,,0,,91.03999999999999
nostoc_azollae_0708_tr|D7E101|D7E101_NOSA0,3,10,5,5,90.22,anabaena_sp_pcc7120_WP_010998475.1,94.377,nostoc_punctiforme_pcc73102_WP_012410239.1,90.22,anabaena_variabilis_atcc29413_sp|Q3MDM5|EFTU_TRIV2,100.0,nostoc_azollae_0708_tr|D7E101|D7E101_NOSA0,90.709,nostoc_sp_pcc7524_tr|K9QY31|K9QY31_NOSS7,82.885,crocosphaera_subtropica_atcc51142_sp|B1WQY4|EFTU_CROS5,82.885,cyanothece_sp_atcc51142_sp|B1WQY4|EFTU_CROS5,82.396,crocosphaera_watsonii_wh8501_tr|Q4C677|Q4C677_CROWT,81.463,gloeothece_sp_6803_sp|B7K834|EFTU_GLOC7,81.463,cyanosphaera_ocelotica_wh8902_sp|B7K834|EFTU_GLOC7,0,,82.598,arthrospira_maxima_cs-328_tr|B5W7Y1|B5W7Y1_LIMMA,83.13,lyngbya_aestuarii_bl0902_tr|K8GHH5|K8GHH5_9CYAN,0,,0,,0,,81.418,synechococcus_elongatus_pcc7942_sp|P74227|EFTU_SYNY3,0.0,,0,,0,,91.3815
nostoc_azollae_0708_tr|D7E102|D7E102_NOSA0,3,10,5,5,100.0,anabaena_sp_pcc7120_WP_010998474.1,99.048,nostoc_punctiforme_pcc73102_WP_008232935.1,100.0,anabaena_variabilis_atcc29413_sp|Q3MDM6|RS10_TRIV2,100.0,nostoc_azollae_0708_tr|D7E102|D7E102_NOSA0,100.0,nostoc_sp_pcc7524_tr|K9QWK5|K9QWK5_NOSS7,94.286,crocosphaera_subtropica_atcc51142_sp|B1WQY3|RS10_CROS5,94.286,cyanothece_sp_atcc51142_sp|B1WQY3|RS10_CROS5,94.286,crocosphaera_watsonii_wh8501_tr|Q4C676|Q4C676_CROWT,96.19,gloeothece_sp_6803_sp|B7K833|RS10_GLOC7,96.19,cyanosphaera_ocelotica_wh8902_sp|B7K833|RS10_GLOC7,0,,94.286,arthrospira_maxima_cs-328_tr|B5W7Y0|B5W7Y0_LIMMA,94.286,lyngbya_aestuarii_bl0902_tr|K8GEA3|K8GEA3_9CYAN,0,,0,,0,,95.238,synechococcus_elongatus_pcc7942_sp|P74226|RS10_SYNY3,0.0,,0,,0,,99.762
nostoc_azollae_0708_tr|D7E103|D7E103_NOSA0,0,5,0,5,87.793,anabaena_sp_pcc7120_WP_010998473.1,86.385,nostoc_punctiforme_pcc73102_WP_012410240.1,87.793,anabaena_variabilis_atcc29413_tr|Q3MDM7|Q3MDM7_TRIV2,100.0,nostoc_azollae_0708_tr|D7E103|D7E103_NOSA0,87.383,nostoc_sp_pcc7524_tr|K9QXW1|K9QXW1_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,87.3385
nostoc_azollae_0708_tr|D7E110|D7E110_NOSA0,1,5,0,5,88.71,anabaena_sp_pcc7120_WP_010998466.1,81.538,nostoc_punctiforme_pcc73102_WP_012410247.1,88.71,anabaena_variabilis_atcc29413_tr|Q3MDN4|Q3MDN4_TRIV2,100.0,nostoc_azollae_0708_tr|D7E110|D7E110_NOSA0,86.154,nostoc_sp_pcc7524_tr|K9QY40|K9QY40_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,80.357,lyngbya_aestuarii_bl0902_tr|K8GK00|K8GK00_9CYAN,0,,0,,0,,0.0,,0.0,,0,,0,,86.27799999999999
nostoc_azollae_0708_tr|D7E112|D7E112_NOSA0,2,5,0,5,89.13,anabaena_sp_pcc7120_WP_010998463.1,83.696,nostoc_punctiforme_pcc73102_WP_012410249.1,90.217,anabaena_variabilis_atcc29413_tr|Q3MDN7|Q3MDN7_TRIV2,100.0,nostoc_azollae_0708_tr|D7E112|D7E112_NOSA0,91.304,nostoc_sp_pcc7524_tr|K9QYZ0|K9QYZ0_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,80.435,arthrospira_maxima_cs-328_tr|B5VXX9|B5VXX9_LIMMA,82.609,lyngbya_aestuarii_bl0902_tr|K8GJ24|K8GJ24_9CYAN,0,,0,,0,,0.0,,0.0,,0,,0,,88.58675
nostoc_azollae_0708_tr|D7E118|D7E118_NOSA0,2,7,2,5,90.17,anabaena_sp_pcc7120_WP_044522153.1,89.981,nostoc_punctiforme_pcc73102_WP_041565520.1,89.792,anabaena_variabilis_atcc29413_tr|Q3MDQ4|Q3MDQ4_TRIV2,100.0,nostoc_azollae_0708_tr|D7E118|D7E118_NOSA0,90.17,nostoc_sp_pcc7524_tr|K9QY50|K9QY50_NOSS7,0.0,,0.0,,0.0,,82.046,gloeothece_sp_6803_tr|B7KA10|B7KA10_GLOC7,82.046,cyanosphaera_ocelotica_wh8902_tr|B7KA10|B7KA10_GLOC7,0,,0.0,,81.081,lyngbya_aestuarii_bl0902_tr|K8GMI7|K8GMI7_9CYAN,0,,0,,0,,80.116,synechococcus_elongatus_pcc7942_tr|Q55524|Q55524_SYNY3,0.0,,0,,0,,90.02825
nostoc_azollae_0708_tr|D7E119|D7E119_NOSA0,0,5,0,5,89.507,anabaena_sp_pcc7120_WP_010997558.1,90.385,nostoc_punctiforme_pcc73102_WP_012408295.1,89.722,anabaena_variabilis_atcc29413_tr|Q3M7K1|Q3M7K1_TRIV2,100.0,nostoc_azollae_0708_tr|D7E119|D7E119_NOSA0,90.171,nostoc_sp_pcc7524_tr|K9QWF3|K9QWF3_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,89.94624999999999
nostoc_azollae_0708_tr|D7E120|D7E120_NOSA0,0,5,0,5,87.629,anabaena_sp_pcc7120_WP_010997559.1,82.474,nostoc_punctiforme_pcc73102_WP_012408294.1,87.629,anabaena_variabilis_atcc29413_tr|Q3M7K0|Q3M7K0_TRIV2,100.0,nostoc_azollae_0708_tr|D7E120|D7E120_NOSA0,86.598,nostoc_sp_pcc7524_tr|K9QVH8|K9QVH8_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,86.08250000000001
nostoc_azollae_0708_tr|D7E121|D7E121_NOSA0,0,5,0,5,83.551,anabaena_sp_pcc7120_WP_044521757.1,84.737,nostoc_punctiforme_pcc73102_WP_012408293.1,83.073,anabaena_variabilis_atcc29413_tr|Q3M7J9|Q3M7J9_TRIV2,100.0,nostoc_azollae_0708_tr|D7E121|D7E121_NOSA0,83.594,nostoc_sp_pcc7524_tr|K9QXA0|K9QXA0_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,83.73875
nostoc_azollae_0708_tr|D7E123|D7E123_NOSA0,1,8,3,5,88.636,anabaena_sp_pcc7120_WP_010997562.1,88.636,nostoc_punctiforme_pcc73102_WP_012408291.1,88.636,anabaena_variabilis_atcc29413_sp|Q3M7J7|RL34_TRIV2,100.0,nostoc_azollae_0708_tr|D7E123|D7E123_NOSA0,90.909,nostoc_sp_pcc7524_tr|K9QUW5|K9QUW5_NOSS7,81.395,crocosphaera_subtropica_atcc51142_sp|B1WWJ3|RL34_CROS5,81.395,cyanothece_sp_atcc51142_sp|B1WWJ3|RL34_CROS5,81.395,crocosphaera_watsonii_wh8501_tr|Q4C5Y2|Q4C5Y2_CROWT,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,81.395,synechococcus_elongatus_pcc7942_sp|Q55004|RL34_SYNY3,0.0,,0,,0,,89.20425
nostoc_azollae_0708_tr|D7E126|D7E126_NOSA0,0,5,0,5,89.295,anabaena_sp_pcc7120_WP_010997565.1,86.945,nostoc_punctiforme_pcc73102_WP_012408288.1,89.034,anabaena_variabilis_atcc29413_tr|Q3M7J4|Q3M7J4_TRIV2,100.0,nostoc_azollae_0708_tr|D7E126|D7E126_NOSA0,89.034,nostoc_sp_pcc7524_tr|K9QX95|K9QX95_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,88.577
nostoc_azollae_0708_tr|D7E129|D7E129_NOSA0,0,5,0,5,91.751,anabaena_sp_pcc7120_WP_010998434.1,92.615,nostoc_punctiforme_pcc73102_WP_012408283.1,91.952,anabaena_variabilis_atcc29413_tr|Q3MDR4|Q3MDR4_TRIV2,100.0,nostoc_azollae_0708_tr|D7E129|D7E129_NOSA0,92.958,nostoc_sp_pcc7524_tr|K9QSI2|K9QSI2_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,92.31899999999999
nostoc_azollae_0708_tr|D7E143|D7E143_NOSA0,2,10,5,5,90.513,anabaena_sp_pcc7120_WP_010997057.1,91.282,nostoc_punctiforme_pcc73102_WP_012408657.1,90.769,anabaena_variabilis_atcc29413_tr|Q3MEG8|Q3MEG8_TRIV2,100.0,nostoc_azollae_0708_tr|D7E143|D7E143_NOSA0,91.282,nostoc_sp_pcc7524_tr|K9QXU0|K9QXU0_NOSS7,80.256,crocosphaera_subtropica_atcc51142_tr|B1WT93|B1WT93_CROS5,80.256,cyanothece_sp_atcc51142_tr|B1WT93|B1WT93_CROS5,86.036,crocosphaera_watsonii_wh8501_tr|Q4BVL0|Q4BVL0_CROWT,80.769,gloeothece_sp_6803_tr|B7KF65|B7KF65_GLOC7,80.769,cyanosphaera_ocelotica_wh8902_tr|B7KF65|B7KF65_GLOC7,0,,84.359,arthrospira_maxima_cs-328_tr|B5VXA2|B5VXA2_LIMMA,86.154,lyngbya_aestuarii_bl0902_tr|K8GMW0|K8GMW0_9CYAN,0,,0,,0,,0.0,,0.0,,0,,0,,90.9615
nostoc_azollae_0708_tr|D7E146|D7E146_NOSA0,0,9,2,7,87.603,anabaena_sp_pcc7120_WP_010994754.1,86.57,nostoc_punctiforme_pcc73102_WP_012409357.1,89.831,anabaena_variabilis_atcc29413_tr|Q3MGD0|Q3MGD0_TRIV2,100.0,nostoc_azollae_0708_tr|D7E146|D7E146_NOSA0,86.57,nostoc_sp_pcc7524_tr|K9QR15|K9QR15_NOSS7,0.0,,0.0,,0.0,,82.456,gloeothece_sp_6803_tr|B7K7L4|B7K7L4_GLOC7,82.456,cyanosphaera_ocelotica_wh8902_tr|B7K7L4|B7K7L4_GLOC7,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,87.6435
nostoc_azollae_0708_tr|D7E155|D7E155_NOSA0,0,5,0,5,83.684,anabaena_sp_pcc7120_WP_010994768.1,86.237,nostoc_punctiforme_pcc73102_WP_012409344.1,84.035,anabaena_variabilis_atcc29413_tr|Q3MGE2|Q3MGE2_TRIV2,100.0,nostoc_azollae_0708_tr|D7E155|D7E155_NOSA0,84.211,nostoc_sp_pcc7524_tr|K9QSM0|K9QSM0_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,84.54175
nostoc_azollae_0708_tr|D7E157|D7E157_NOSA0,0,5,0,5,86.687,anabaena_sp_pcc7120_WP_010998804.1,85.185,nostoc_punctiforme_pcc73102_WP_012412656.1,86.068,anabaena_variabilis_atcc29413_sp|Q3MBM3|NADA_TRIV2,100.0,nostoc_azollae_0708_tr|D7E157|D7E157_NOSA0,87.346,nostoc_sp_pcc7524_tr|K9QVC8|K9QVC8_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,86.3215
nostoc_azollae_0708_tr|D7E163|D7E163_NOSA0,0,5,0,5,88.682,anabaena_sp_pcc7120_WP_010997822.1,88.702,nostoc_punctiforme_pcc73102_WP_012407606.1,89.189,anabaena_variabilis_atcc29413_tr|Q3M722|Q3M722_TRIV2,100.0,nostoc_azollae_0708_tr|D7E163|D7E163_NOSA0,88.514,nostoc_sp_pcc7524_tr|K9QTA5|K9QTA5_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,88.77175
nostoc_azollae_0708_tr|D7E164|D7E164_NOSA0,0,5,0,5,83.333,anabaena_sp_pcc7120_WP_010997823.1,80.272,nostoc_punctiforme_pcc73102_WP_012407607.1,82.993,anabaena_variabilis_atcc29413_tr|Q3M723|Q3M723_TRIV2,100.0,nostoc_azollae_0708_tr|D7E164|D7E164_NOSA0,82.653,nostoc_sp_pcc7524_tr|K9QUT9|K9QUT9_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,82.31275000000001
nostoc_azollae_0708_tr|D7E165|D7E165_NOSA0,0,5,0,5,82.84,anabaena_sp_pcc7120_WP_010997824.1,82.544,nostoc_punctiforme_pcc73102_WP_012407608.1,82.544,anabaena_variabilis_atcc29413_tr|Q3M724|Q3M724_TRIV2,100.0,nostoc_azollae_0708_tr|D7E165|D7E165_NOSA0,85.503,nostoc_sp_pcc7524_tr|K9QTY1|K9QTY1_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,83.35775
nostoc_azollae_0708_tr|D7E169|D7E169_NOSA0,0,5,0,5,88.362,anabaena_sp_pcc7120_WP_010997826.1,89.655,nostoc_punctiforme_pcc73102_WP_012407610.1,90.654,anabaena_variabilis_atcc29413_sp|Q3M726|CLPP3_TRIV2,100.0,nostoc_azollae_0708_tr|D7E169|D7E169_NOSA0,88.362,nostoc_sp_pcc7524_tr|K9QTA3|K9QTA3_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,89.25825
nostoc_azollae_0708_tr|D7E170|D7E170_NOSA0,2,8,3,5,94.843,anabaena_sp_pcc7120_WP_010997827.1,94.17,nostoc_punctiforme_pcc73102_WP_012407611.1,94.843,anabaena_variabilis_atcc29413_sp|Q3M727|CLPX_TRIV2,100.0,nostoc_azollae_0708_tr|D7E170|D7E170_NOSA0,94.843,nostoc_sp_pcc7524_tr|K9QUT3|K9QUT3_NOSS7,0.0,,0.0,,80.313,crocosphaera_watsonii_wh8501_tr|Q4C1D9|Q4C1D9_CROWT,83.259,gloeothece_sp_6803_sp|B7KBH7|CLPX_GLOC7,83.259,cyanosphaera_ocelotica_wh8902_sp|B7KBH7|CLPX_GLOC7,0,,80.71,arthrospira_maxima_cs-328_tr|B5W1F8|B5W1F8_LIMMA,86.13,lyngbya_aestuarii_bl0902_tr|K8GLY7|K8GLY7_9CYAN,0,,0,,0,,0.0,,0.0,,0,,0,,94.67475
nostoc_azollae_0708_tr|D7E176|D7E176_NOSA0,0,5,0,5,80.634,anabaena_sp_pcc7120_WP_010995252.1,83.612,nostoc_punctiforme_pcc73102_WP_012407615.1,81.271,anabaena_variabilis_atcc29413_tr|Q3M6P9|Q3M6P9_TRIV2,100.0,nostoc_azollae_0708_tr|D7E176|D7E176_NOSA0,81.818,nostoc_sp_pcc7524_tr|K9QVJ7|K9QVJ7_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,81.83375
nostoc_azollae_0708_tr|D7E185|D7E185_NOSA0,0,5,0,5,83.254,anabaena_sp_pcc7120_WP_010998496.1,80.861,nostoc_punctiforme_pcc73102_WP_012407742.1,83.732,anabaena_variabilis_atcc29413_tr|Q3MDK5|Q3MDK5_TRIV2,100.0,nostoc_azollae_0708_tr|D7E185|D7E185_NOSA0,83.816,nostoc_sp_pcc7524_tr|K9QWJ4|K9QWJ4_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,82.91575
nostoc_azollae_0708_tr|D7E188|D7E188_NOSA0,1,7,2,5,80.203,anabaena_sp_pcc7120_WP_010998494.1,81.122,nostoc_punctiforme_pcc73102_WP_012407740.1,81.218,anabaena_variabilis_atcc29413_sp|Q3MDK7|CLPP2_TRIV2,100.0,nostoc_azollae_0708_tr|D7E188|D7E188_NOSA0,81.726,nostoc_sp_pcc7524_tr|K9QVQ3|K9QVQ3_NOSS7,80.203,crocosphaera_subtropica_atcc51142_tr|B1X0H2|B1X0H2_CROS5,80.203,cyanothece_sp_atcc51142_tr|B1X0H2|B1X0H2_CROS5,0.0,,0.0,,0.0,,0,,0.0,,83.505,lyngbya_aestuarii_bl0902_tr|K8GLQ6|K8GLQ6_9CYAN,0,,0,,0,,0.0,,0.0,,0,,0,,81.06725
nostoc_azollae_0708_tr|D7E191|D7E191_NOSA0,3,10,5,5,91.014,anabaena_sp_pcc7120_WP_010997444.1,91.647,nostoc_punctiforme_pcc73102_WP_012407541.1,90.783,anabaena_variabilis_atcc29413_tr|Q3M387|Q3M387_TRIV2,100.0,nostoc_azollae_0708_tr|D7E191|D7E191_NOSA0,90.553,nostoc_sp_pcc7524_tr|K9QUS2|K9QUS2_NOSS7,83.654,crocosphaera_subtropica_atcc51142_tr|B1WRE5|B1WRE5_CROS5,83.654,cyanothece_sp_atcc51142_tr|B1WRE5|B1WRE5_CROS5,82.933,crocosphaera_watsonii_wh8501_tr|Q4C2V3|Q4C2V3_CROWT,83.295,gloeothece_sp_6803_tr|B7KEN1|B7KEN1_GLOC7,83.295,cyanosphaera_ocelotica_wh8902_tr|B7KEN1|B7KEN1_GLOC7,0,,83.716,arthrospira_maxima_cs-328_tr|B5W5Z2|B5W5Z2_LIMMA,84.101,lyngbya_aestuarii_bl0902_tr|K8GIS4|K8GIS4_9CYAN,0,,0,,0,,84.856,synechococcus_elongatus_pcc7942_tr|P73711|P73711_SYNY3,0.0,,0,,0,,90.99925
nostoc_azollae_0708_tr|D7E194|D7E194_NOSA0,2,5,0,5,86.313,anabaena_sp_pcc7120_WP_010997451.1,86.592,nostoc_punctiforme_pcc73102_WP_012412653.1,86.592,anabaena_variabilis_atcc29413_tr|Q3M381|Q3M381_TRIV2,100.0,nostoc_azollae_0708_tr|D7E194|D7E194_NOSA0,87.43,nostoc_sp_pcc7524_tr|K9QMD7|K9QMD7_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,80.168,arthrospira_maxima_cs-328_tr|B5VY40|B5VY40_LIMMA,81.564,lyngbya_aestuarii_bl0902_tr|K8GNI1|K8GNI1_9CYAN,0,,0,,0,,0.0,,0.0,,0,,0,,86.73175
nostoc_azollae_0708_tr|D7E1A7|D7E1A7_NOSA0,0,5,0,5,83.983,anabaena_sp_pcc7120_WP_010995904.1,82.251,nostoc_punctiforme_pcc73102_WP_012408224.1,83.117,anabaena_variabilis_atcc29413_tr|Q3MGF9|Q3MGF9_TRIV2,100.0,nostoc_azollae_0708_tr|D7E1A7|D7E1A7_NOSA0,83.983,nostoc_sp_pcc7524_tr|K9QZ66|K9QZ66_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,83.3335
nostoc_azollae_0708_tr|D7E1B4|D7E1B4_NOSA0,0,5,0,5,91.463,anabaena_sp_pcc7120_WP_010997288.1,86.585,nostoc_punctiforme_pcc73102_WP_012410787.1,91.463,anabaena_variabilis_atcc29413_tr|Q3M6E7|Q3M6E7_TRIV2,100.0,nostoc_azollae_0708_tr|D7E1B4|D7E1B4_NOSA0,86.585,nostoc_sp_pcc7524_tr|K9QRZ4|K9QRZ4_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,89.02399999999999
nostoc_azollae_0708_tr|D7E1B6|D7E1B6_NOSA0,0,5,0,5,81.265,anabaena_sp_pcc7120_WP_010995254.1,81.84,nostoc_punctiforme_pcc73102_WP_012411258.1,80.796,anabaena_variabilis_atcc29413_tr|Q3M6Q1|Q3M6Q1_TRIV2,100.0,nostoc_azollae_0708_tr|D7E1B6|D7E1B6_NOSA0,83.138,nostoc_sp_pcc7524_tr|K9QR14|K9QR14_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,81.75975
nostoc_azollae_0708_tr|D7E1B7|D7E1B7_NOSA0,0,5,0,5,86.969,anabaena_sp_pcc7120_WP_049942362.1,86.095,nostoc_punctiforme_pcc73102_WP_012411260.1,86.053,anabaena_variabilis_atcc29413_tr|Q3M6Q0|Q3M6Q0_TRIV2,100.0,nostoc_azollae_0708_tr|D7E1B7|D7E1B7_NOSA0,86.686,nostoc_sp_pcc7524_tr|K9QSP3|K9QSP3_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,86.45075
nostoc_azollae_0708_tr|D7E1C5|D7E1C5_NOSA0,0,5,0,5,88.557,anabaena_sp_pcc7120_WP_010996268.1,86.07,nostoc_punctiforme_pcc73102_WP_012409685.1,88.557,anabaena_variabilis_atcc29413_tr|Q3ME96|Q3ME96_TRIV2,100.0,nostoc_azollae_0708_tr|D7E1C5|D7E1C5_NOSA0,90.05,nostoc_sp_pcc7524_tr|K9QVB3|K9QVB3_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,88.30850000000001
nostoc_azollae_0708_tr|D7E1C6|D7E1C6_NOSA0,0,5,0,5,81.905,anabaena_sp_pcc7120_WP_010996030.1,84.762,nostoc_punctiforme_pcc73102_WP_012412473.1,81.905,anabaena_variabilis_atcc29413_tr|Q3M3S8|Q3M3S8_TRIV2,100.0,nostoc_azollae_0708_tr|D7E1C6|D7E1C6_NOSA0,83.81,nostoc_sp_pcc7524_tr|K9QUQ6|K9QUQ6_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,83.0955
nostoc_azollae_0708_tr|D7E1D2|D7E1D2_NOSA0,0,5,0,5,83.645,anabaena_sp_pcc7120_WP_010997335.1,85.981,nostoc_punctiforme_pcc73102_WP_012409397.1,84.112,anabaena_variabilis_atcc29413_tr|Q3M699|Q3M699_TRIV2,100.0,nostoc_azollae_0708_tr|D7E1D2|D7E1D2_NOSA0,85.253,nostoc_sp_pcc7524_tr|K9QQB4|K9QQB4_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,84.74775
nostoc_azollae_0708_tr|D7E1D3|D7E1D3_NOSA0,0,5,0,5,83.444,anabaena_sp_pcc7120_WP_010997334.1,84.768,nostoc_punctiforme_pcc73102_WP_012409396.1,82.119,anabaena_variabilis_atcc29413_tr|Q3M6A0|Q3M6A0_TRIV2,100.0,nostoc_azollae_0708_tr|D7E1D3|D7E1D3_NOSA0,83.444,nostoc_sp_pcc7524_tr|K9QQS5|K9QQS5_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,83.44375
nostoc_azollae_0708_tr|D7E1D9|D7E1D9_NOSA0,0,5,0,5,82.781,anabaena_sp_pcc7120_WP_010995718.1,84.676,nostoc_punctiforme_pcc73102_WP_012411844.1,82.781,anabaena_variabilis_atcc29413_tr|Q3M350|Q3M350_TRIV2,100.0,nostoc_azollae_0708_tr|D7E1D9|D7E1D9_NOSA0,84.768,nostoc_sp_pcc7524_tr|K9QXR2|K9QXR2_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,83.7515
nostoc_azollae_0708_tr|D7E1E7|D7E1E7_NOSA0,2,7,2,5,93.353,anabaena_sp_pcc7120_WP_010997423.1,91.618,nostoc_punctiforme_pcc73102_WP_012409437.1,93.931,anabaena_variabilis_atcc29413_sp|P14167|RECA_TRIV2,100.0,nostoc_azollae_0708_tr|D7E1E7|D7E1E7_NOSA0,94.509,nostoc_sp_pcc7524_tr|K9R1G0|K9R1G0_NOSS7,0.0,,0.0,,0.0,,80.117,gloeothece_sp_6803_sp|B7KLB5|RECA_GLOC7,80.117,cyanosphaera_ocelotica_wh8902_sp|B7KLB5|RECA_GLOC7,0,,80.912,arthrospira_maxima_cs-328_tr|B5W6W4|B5W6W4_LIMMA,83.235,lyngbya_aestuarii_bl0902_tr|K8GTM4|K8GTM4_9CYAN,0,,0,,0,,0.0,,0.0,,0,,0,,93.35275
nostoc_azollae_0708_tr|D7E1G8|D7E1G8_NOSA0,0,5,0,5,84.894,anabaena_sp_pcc7120_WP_010995302.1,85.241,nostoc_punctiforme_pcc73102_WP_012411983.1,85.498,anabaena_variabilis_atcc29413_tr|Q3M401|Q3M401_TRIV2,100.0,nostoc_azollae_0708_tr|D7E1G8|D7E1G8_NOSA0,85.152,nostoc_sp_pcc7524_tr|K9QTR6|K9QTR6_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,85.19624999999999
